TS_REDE_es_mean	TS_REDE_ts_mean	TS_REDE_Rel_exp	TS_NEDE_es_mean	TS_NEDE_ts_mean	TS_NEDE_Rel_exp	TS_nonEnhTE_es_mean	TS_nonEnhTE_ts_mean	TS_nonEnhTE_Rel_exp	No_TS_Enh_es_mean	No_TS_Enh_ts_mean	No_TS_Enh_Rel_exp	es_mean	ts_mean	Rel_exp
 	 	 	 	 	 	 	 	 	3.7806875	3.6475743	0.1331132	-5.64660525	-4.533106	
 	 	 	 	 	 	 	 	 	4.5119112	4.2646441	0.2472671	-5.32733925	-5.15107415	
 	 	 	 	 	 	 	 	 	5.64096225	6.8118752	-1.17091295	0.59042503	3.61063465	-3.02020962
 	 	 	 	 	 	 	 	 	3.37680995	2.89933285	0.4774771	-2.47154585	-4.6989586	
 	 	 	 	 	 	 	 	 	2.33747245	2.71348295	-0.3760105	-5.434673	-5.2584085	
 	 	 	 	 	 	 	 	 	1.3498652	2.00593335	-0.65606815	2.00069285	2.0864201	-0.0857272499999997
 	 	 	 	 	 	 	 	 	3.75447165	3.5346674	0.21980425	0.3075819465	3.4750936	-3.1675116535
 	 	 	 	 	 	 	 	 	-4.6035498	-6.9829658		-0.924800475	-0.569533425	-0.35526705
 	 	 	 	 	 	 	 	 	2.699238	2.64096275	0.0582752500000003	2.3202562	2.69151725	-0.37126105
 	 	 	 	 	 	 	 	 	-4.10361175	-6.3180268		-4.3964625	-0.36307505	-4.03338745
 	 	 	 	 	 	 	 	 	-1.78218545	-1.94816985		-5.4734304	-3.0674497	
 	 	 	 	 	 	 	 	 	1.0405007	1.59524745	-0.55474675	-6.36760325	-6.1913388	
 	 	 	 	 	 	 	 	 	-0.524081775	-1.96521165	1.441129875	2.1601625	2.91149275	-0.75133025
 	 	 	 	 	 	 	 	 	4.2641792	3.71287425	0.55130495	3.40210185	3.4019065	0.000195350000000261
 	 	 	 	 	 	 	 	 	-4.7543327	-6.39103525		4.0273272	3.79868735	0.22863985
 	 	 	 	 	 	 	 	 	3.3970822	3.1206347	0.2764475	4.190216	3.9918715	0.198344499999999
 	 	 	 	 	 	 	 	 	2.8772526	2.38308195	0.49417065	3.60110035	3.7815124	-0.18041205
 	 	 	 	 	 	 	 	 	2.22212445	2.4736352	-0.25151075	4.57207935	4.0737364	0.49834295
 	 	 	 	 	 	 	 	 	-0.290062365	-0.344726835	0.05466447	3.12296785	3.20370175	-0.0807338999999998
 	 	 	 	 	 	 	 	 	2.5144025	2.27191045	0.24249205	3.11233685	2.9031103	0.20922655
 	 	 	 	 	 	 	 	 	5.52784085	5.59699035	-0.0691495	5.09725715	4.54720225	0.5500549
 	 	 	 	 	 	 	 	 	1.1455254	2.16717235	-1.02164695	1.45896295	1.24375815	0.2152048
 	 	 	 	 	 	 	 	 	3.74507895	3.77687465	-0.0317957	5.40318525	4.58787085	0.8153144
 	 	 	 	 	 	 	 	 	2.44219105	2.9288625	-0.48667145	5.05229975	5.22908085	-0.1767811
 	 	 	 	 	 	 	 	 	-6.63858665	-4.5088771		5.9542213	5.6034608	0.350760500000001
 	 	 	 	 	 	 	 	 	6.8913058	6.11573885	0.77556695	0.364500535	1.77139235	-1.406891815
 	 	 	 	 	 	 	 	 	4.39936495	3.6342079	0.76515705	-6.6916953	-6.51543115	
 	 	 	 	 	 	 	 	 	4.71064355	3.9432815	0.76736205	4.8913763	4.3466124	0.5447639
 	 	 	 	 	 	 	 	 	3.9379727	4.01532795	-0.0773552499999997	-5.8507935	-5.67452885	
 	 	 	 	 	 	 	 	 	5.24305665	5.19590525	0.0471513999999997	4.631101	4.8851752	-0.2540742
 	 	 	 	 	 	 	 	 	3.040795	2.74531875	0.29547625	3.4099519	1.3957379	2.014214
 	 	 	 	 	 	 	 	 	4.30065865	3.68310655	0.617552100000001	3.2417215	2.8078358	0.4338857
 	 	 	 	 	 	 	 	 	2.8381492	5.24166225	-2.40351305	3.8628128	2.9810071	0.8818057
 	 	 	 	 	 	 	 	 	5.3129771	4.976673	0.3363041	2.6328337	2.376406	0.2564277
 	 	 	 	 	 	 	 	 	1.01502605	0.189062865	0.825963185	2.19509265	1.84852685	0.3465658
 	 	 	 	 	 	 	 	 	2.61349865	3.00575735	-0.3922587	1.34085575	3.05478975	-1.713934
 	 	 	 	 	 	 	 	 	0.035268935	0.602063505	-0.56679457	1.8935708	1.5639632	0.3296076
 	 	 	 	 	 	 	 	 	-0.72022538	-5.21377575	4.49355037	-5.5714847	-5.39522035	
 	 	 	 	 	 	 	 	 	3.5111977	2.90287635	0.608321350000001	-3.861084	-5.532981	
 	 	 	 	 	 	 	 	 	-0.993895485	-0.2608234775	-0.7330720075	-6.18292675	-5.0066618	
 	 	 	 	 	 	 	 	 	0.63933552	3.3565859	-2.71725038	-3.5285027	-5.60613515	
 	 	 	 	 	 	 	 	 	1.7594834	1.25815503	0.50132837	-0.61767663	-5.2242274	4.60655077
 	 	 	 	 	 	 	 	 	4.23660665	4.1216482	0.11495845	-4.3867278	-3.55674875	
 	 	 	 	 	 	 	 	 	4.84086365	4.7089051	0.13195855	-4.6124723	-5.0122095	
 	 	 	 	 	 	 	 	 	3.68945075	3.85874185	-0.1692911	-2.455444	-0.8119735	-1.6434705
 	 	 	 	 	 	 	 	 	5.2525062	4.9779988	0.2745074	0.50310033	-0.1563759	0.65947623
 	 	 	 	 	 	 	 	 	2.6150375	5.04640435	-2.43136685	0.72141491	1.01668427	-0.29526936
 	 	 	 	 	 	 	 	 	2.1752886	3.05175425	-0.87646565	-1.067305735	-3.13643305	
 	 	 	 	 	 	 	 	 	-6.8251208	-8.3098205		-1.03171545	-0.02495157	-1.00676388
 	 	 	 	 	 	 	 	 	1.183568	2.1307641	-0.9471961	-5.34822135	-5.1719565	
 	 	 	 	 	 	 	 	 	3.3169441	2.85277705	0.464167049999999	1.83847465	1.60050655	0.2379681
 	 	 	 	 	 	 	 	 	6.5078355	6.059335	0.4485005	4.049983	4.2067933	-0.1568103
 	 	 	 	 	 	 	 	 	0.784098315	-5.4112828	6.195381115	3.01295735	3.37428375	-0.3613264
 	 	 	 	 	 	 	 	 	0.567623	1.7332142	-1.1655912	6.48711185	6.34154535	0.145566499999999
 	 	 	 	 	 	 	 	 	-4.5323045	-4.3560398		-2.9845512	-0.59251444	-2.39203676
 	 	 	 	 	 	 	 	 	-7.505216	-7.3289516		-1.5720695	-0.488017165	-1.084052335
 	 	 	 	 	 	 	 	 	5.07169965	4.3474975	0.72420215	-0.95112678	0.93361745	-1.88474423
 	 	 	 	 	 	 	 	 	-7.6248102	-7.37254415		2.1486118	0.232091995	1.916519805
 	 	 	 	 	 	 	 	 	4.099126	3.6243357	0.4747903	-6.2351625	-6.05889795	
 	 	 	 	 	 	 	 	 	5.78135525	5.3451677	0.436187550000001	-0.1216199505	-1.39152995	1.2699099995
 	 	 	 	 	 	 	 	 	3.2231692	3.8166239	-0.5934547	-2.2568068	-6.65372015	
 	 	 	 	 	 	 	 	 	1.63466515	1.9355538	-0.30088865	-6.8759661	-6.1236999	
 	 	 	 	 	 	 	 	 	2.24110665	1.6706234	0.57048325	-5.95765435	-4.4730543	
 	 	 	 	 	 	 	 	 	1.49927785	2.9479336	-1.44865575	-4.83301965	-2.8642735	
 	 	 	 	 	 	 	 	 	-2.9231664	-6.1820841		-6.48816205	-2.59525273	
 	 	 	 	 	 	 	 	 	0.242135585	0.6571477825	-0.4150121975	-3.83933525	-0.9799093	-2.85942595
 	 	 	 	 	 	 	 	 	2.64384365	1.0044084	1.63943525	-4.8106435	-4.63437875	
 	 	 	 	 	 	 	 	 	-0.00075270999999999	1.01146855	-1.01222126	-5.235384	-5.05911945	
 	 	 	 	 	 	 	 	 	4.0428709	3.6385082	0.404362700000001	-3.95390365	-3.0611597	
 	 	 	 	 	 	 	 	 	5.1535125	4.14311415	1.01039835	0.208220757	-2.7625545	2.970775257
 	 	 	 	 	 	 	 	 	0.555835965	0.137178495	0.41865747	-5.4311578	-5.254893	
 	 	 	 	 	 	 	 	 	1.49660535	2.34740185	-0.8507965	-5.3567331	-5.18046825	
 	 	 	 	 	 	 	 	 	2.39040815	2.286983	0.10342515	-5.3421109	-5.1658461	
 	 	 	 	 	 	 	 	 	4.569593	4.89180225	-0.322209249999999	-6.0883544	-5.91208955	
 	 	 	 	 	 	 	 	 	3.16833575	4.1490686	-0.98073285	-5.8279747	-5.227712	
 	 	 	 	 	 	 	 	 	1.9340216	2.44523205	-0.51121045	-4.7815875	-5.75732565	
 	 	 	 	 	 	 	 	 	2.761537	0.264622205	2.496914795	-5.3879149	-5.21165015	
 	 	 	 	 	 	 	 	 	1.22173015	2.35357135	-1.1318412	-0.48299785	-6.6197003	6.13670245
 	 	 	 	 	 	 	 	 	4.9443345	2.87994685	2.06438765	-2.19386815	-1.44486745	
 	 	 	 	 	 	 	 	 	-0.85169562	0.335319655	-1.187015275	-5.27312945	-5.096865	
 	 	 	 	 	 	 	 	 	-2.1408923	-0.440446085	-1.700446215	-5.2675945	-5.2433331	
 	 	 	 	 	 	 	 	 	-5.16235495	-4.98609		-4.47859105	-5.2468109	
 	 	 	 	 	 	 	 	 	-7.1989935	-7.02272875		-6.17478585	-5.998521	
 	 	 	 	 	 	 	 	 	3.090073	3.5029523	-0.4128793	-1.3733031	-4.48726175	
 	 	 	 	 	 	 	 	 	-4.8081403	-6.9040362		-0.3229322	-0.17931318	-0.14361902
 	 	 	 	 	 	 	 	 	-1.17946275	-0.92121015	-0.2582526	-5.5225382	-5.9222752	
 	 	 	 	 	 	 	 	 	1.80713765	2.9674518	-1.16031415	-3.41424865	-0.2713025725	-3.1429460775
 	 	 	 	 	 	 	 	 	-2.93781075	-5.8465085		-4.834281	-3.7895335	
 	 	 	 	 	 	 	 	 	0.340709665	0.7906344	-0.449924735	-5.5344497	2.6402893	-8.174739
 	 	 	 	 	 	 	 	 	-0.343850828	0.497386665	-0.841237493	-4.83347425	-4.65720915	
 	 	 	 	 	 	 	 	 	-6.02339415	-5.6951265		-5.03025135	-3.985504	
 	 	 	 	 	 	 	 	 	-0.558080225	0.66006875	-1.218148975	-1.472590485	-0.149154659	-1.323435826
 	 	 	 	 	 	 	 	 	-5.852514	-5.6762492		-5.28209435	-5.10582945	
 	 	 	 	 	 	 	 	 	-5.6418243	-5.4655598		-3.54326655	-5.01900455	
 	 	 	 	 	 	 	 	 	-6.25663475	-6.9488528		-5.54732865	-4.5785824	
 	 	 	 	 	 	 	 	 	1.9892385	2.713521	-0.7242825	-5.63384265	-5.457578	
 	 	 	 	 	 	 	 	 	5.39449195	6.1898092	-0.79531725	-5.5942863	-5.418022	
 	 	 	 	 	 	 	 	 	-0.09849732	-0.25878738	0.16029006	-6.10504985	-5.928785	
 	 	 	 	 	 	 	 	 	-0.8353329	-0.815336225	-0.019996675	-6.037184	-1.67291682	
 	 	 	 	 	 	 	 	 	0.78440595	0.64811209	0.13629386	-5.08689335	-4.91062855	
 	 	 	 	 	 	 	 	 	1.92780925	1.58054265	0.3472666	-0.203627685	0.0808401	-0.284467785
 	 	 	 	 	 	 	 	 	0.585999505	0.56648794	0.019511565	1.52546545	-5.176741	6.70220645
 	 	 	 	 	 	 	 	 	-1.19842975	-1.4461634		-5.89821035	-4.8534627	
 	 	 	 	 	 	 	 	 	-0.53032988	-1.37289133	0.84256145	3.19327425	1.87211985	1.3211544
 	 	 	 	 	 	 	 	 	1.36344895	2.3773762	-1.01392725	0.40266226	-6.04530045	6.44796271
 	 	 	 	 	 	 	 	 	1.61750585	3.1045678	-1.48706195	0.330330015	-1.43603305	1.766363065
 	 	 	 	 	 	 	 	 	1.012462	3.33748405	-2.32502205	3.5107743	5.6486205	-2.1378462
 	 	 	 	 	 	 	 	 	3.0754393	2.7019771	0.373462200000001	-6.4551367	-6.278872	
 	 	 	 	 	 	 	 	 	-4.72682725	-4.55056215		3.510252	3.9017857	-0.3915337
 	 	 	 	 	 	 	 	 	-4.57461535	-4.39835045		-4.30207765	-2.333331945	
 	 	 	 	 	 	 	 	 	-4.84907105	-4.6728063		-5.91835165	-4.1774456	
 	 	 	 	 	 	 	 	 	-4.7079433	-4.53167845		-4.042362	-5.132345	
 	 	 	 	 	 	 	 	 	-4.75101175	-4.5747471		-2.14813825	-5.467414	
 	 	 	 	 	 	 	 	 	-6.1857469	-6.00948215		-1.8373977	-1.9908936	
 	 	 	 	 	 	 	 	 	-5.1357544	-4.95948955		2.2574588	2.848004	-0.5905452
 	 	 	 	 	 	 	 	 	-2.653752	-0.72869798	-1.92505402	-1.30502725	1.63528225	-2.9403095
 	 	 	 	 	 	 	 	 	1.11077677	1.8412128	-0.73043603	2.58444645	3.5197632	-0.93531675
 	 	 	 	 	 	 	 	 	-0.55456018	0.35577902	-0.9103392	-6.45457005	-5.70230385	
 	 	 	 	 	 	 	 	 	1.5282886	3.4797872	-1.9514986	-6.7216585	-6.5453938	
 	 	 	 	 	 	 	 	 	-4.03265225	-4.06390625		-6.06257135	-5.8863067	
 	 	 	 	 	 	 	 	 	-3.71334085	-9.2394105		-5.7366763	-3.1937342	
 	 	 	 	 	 	 	 	 	-1.4195964	0.6577703	-2.0773667	5.988382	5.5408047	0.4475773
 	 	 	 	 	 	 	 	 	-6.13812715	-5.96186225		0.775280095	2.1438766	-1.368596505
 	 	 	 	 	 	 	 	 	-1.3206691	0.26715669	-1.58782579	4.4892585	4.82204005	-0.33278155
 	 	 	 	 	 	 	 	 	-5.6823417	-1.9347683		6.3089337	6.5739492	-0.265015499999999
 	 	 	 	 	 	 	 	 	1.0677851	2.67881835	-1.61103325	5.2219427	5.5167785	-0.2948358
 	 	 	 	 	 	 	 	 	-5.07956635	-4.8273		5.5139207	5.58421	-0.0702893000000007
 	 	 	 	 	 	 	 	 	-1.04245595	-0.634918765	-0.407537185	5.74691885	6.0592477	-0.31232885
 	 	 	 	 	 	 	 	 	1.8290277	2.2329271	-0.4038994	6.4889045	6.7293675	-0.240463
 	 	 	 	 	 	 	 	 	-2.0065364	-4.87647435		4.535644	4.8289765	-0.2933325
 	 	 	 	 	 	 	 	 	3.66238655	4.62350225	-0.9611157	2.1379526	-5.68908855	7.82704115
 	 	 	 	 	 	 	 	 	2.50446665	2.78080465	-0.276338	5.76073465	6.17961455	-0.4188799
 	 	 	 	 	 	 	 	 	-1.6782085	-2.1818917		0.74131225	0.379778125	0.361534125
 	 	 	 	 	 	 	 	 	-4.55361485	-4.37735		-5.0867673	-6.86394775	
 	 	 	 	 	 	 	 	 	-4.6868817	-4.510617		4.1610557	4.96892015	-0.80786445
 	 	 	 	 	 	 	 	 	5.3012779	3.42861605	1.87266185	3.3429644	3.92586065	-0.58289625
 	 	 	 	 	 	 	 	 	-4.0078169	-1.7248785		4.9118635	5.47021975	-0.55835625
 	 	 	 	 	 	 	 	 	-5.76478265	-4.7200352		4.6555407	5.206147	-0.5506063
 	 	 	 	 	 	 	 	 	-4.3639885	-4.18772425		5.10849775	5.21558915	-0.1070914
 	 	 	 	 	 	 	 	 	-4.58085625	-4.40459185		6.91117645	7.2860207	-0.37484425
 	 	 	 	 	 	 	 	 	-4.3879149	-4.21165015		-2.7403781	-0.09150965	-2.64886845
 	 	 	 	 	 	 	 	 	-0.56618283	-0.65413795	0.0879551199999999	-3.5032895	-1.8048277	
 	 	 	 	 	 	 	 	 	3.3539258	3.04949135	0.30443445	6.053124	6.1990625	-0.1459385
 	 	 	 	 	 	 	 	 	2.3457328	0.32393547	2.02179733	4.2733247	4.5361212	-0.2627965
 	 	 	 	 	 	 	 	 	2.34732235	2.468725	-0.12140265	5.25548385	5.348501	-0.0930171500000005
 	 	 	 	 	 	 	 	 	5.81883505	5.1076762	0.71115885	3.22852195	3.30179675	-0.0732748000000001
 	 	 	 	 	 	 	 	 	3.67036365	3.85323925	-0.1828756	5.2694371	4.96470565	0.304731449999999
 	 	 	 	 	 	 	 	 	4.86291515	4.39633425	0.4665809	6.5274639	6.3484443	0.179019599999999
 	 	 	 	 	 	 	 	 	4.2086225	4.39852145	-0.18989895	6.25251745	6.13394885	0.118568599999999
 	 	 	 	 	 	 	 	 	2.38799335	2.0701875	0.31780585	5.93056025	5.91385505	0.0167051999999996
 	 	 	 	 	 	 	 	 	3.65643615	4.0498665	-0.39343035	2.8632624	3.0539738	-0.1907114
 	 	 	 	 	 	 	 	 	3.76192555	2.9532976	0.80862795	3.59500505	3.59561015	-0.000605099999999581
 	 	 	 	 	 	 	 	 	-0.98614165	0.335066775	-1.321208425	6.13744325	6.1349962	0.00244705000000067
 	 	 	 	 	 	 	 	 	0.23698025	1.29503745	-1.0580572	4.32816335	4.54500245	-0.216839100000001
 	 	 	 	 	 	 	 	 	1.78397945	2.48493195	-0.7009525	4.8966925	4.87707735	0.0196151499999999
 	 	 	 	 	 	 	 	 	1.48905405	1.2730139	0.21604015	5.63882015	5.81808875	-0.1792686
 	 	 	 	 	 	 	 	 	-4.73617665	-4.5599123		3.5260565	4.12664875	-0.60059225
 	 	 	 	 	 	 	 	 	-0.302391265	0.42624618	-0.728637445	5.6300986	5.86702325	-0.23692465
 	 	 	 	 	 	 	 	 	-2.6897928	-1.254971065		3.23883025	2.949645	0.28918525
 	 	 	 	 	 	 	 	 	-5.4224124	-6.1701458		5.0614542	5.3369332	-0.275479000000001
 	 	 	 	 	 	 	 	 	3.17511165	3.2557318	-0.0806201500000006	6.5776839	6.2947887	0.2828952
 	 	 	 	 	 	 	 	 	4.87218	4.2706263	0.6015537	4.76095165	5.699306	-0.93835435
 	 	 	 	 	 	 	 	 	0.71098537	0.48438947	0.2265959	2.8001478	3.62740645	-0.82725865
 	 	 	 	 	 	 	 	 	1.3445003	-0.678830825	2.023331125	2.09338535	3.3432579	-1.24987255
 	 	 	 	 	 	 	 	 	-0.88154425	-1.42830485	0.5467606	5.040427	5.454564	-0.414136999999999
 	 	 	 	 	 	 	 	 	-2.9478509	-7.16951525		4.75803165	3.78828555	0.969746099999999
 	 	 	 	 	 	 	 	 	0.114931725	0.37010014	-0.255168415	0.403299775	1.2233507	-0.820050925
 	 	 	 	 	 	 	 	 	-4.4985186	-6.92770215		3.9500762	4.20540715	-0.25533095
 	 	 	 	 	 	 	 	 	3.3554211	1.97315485	1.38226625	4.08032015	4.1481053	-0.0677851499999989
 	 	 	 	 	 	 	 	 	-6.1993317	-5.4470653		1.68914355	2.5457691	-0.85662555
 	 	 	 	 	 	 	 	 	-0.265012895	0.20469548	-0.469708375	3.86776475	4.51488635	-0.647121599999999
 	 	 	 	 	 	 	 	 	0.8823202	1.581917125	-0.699596925	1.2354754	0.75429407	0.48118133
 	 	 	 	 	 	 	 	 	3.97296	3.8034995	0.1694605	4.3715074	3.8865705	0.484936900000001
 	 	 	 	 	 	 	 	 	1.59584225	1.2530885	0.34275375	1.4095144	1.3866416	0.0228728
 	 	 	 	 	 	 	 	 	1.53995235	1.94872345	-0.4087711	-4.0287304	-3.85246575	
 	 	 	 	 	 	 	 	 	-7.1560991	-6.97983425		3.49345965	3.7924993	-0.29903965
 	 	 	 	 	 	 	 	 	-6.48855315	-7.18077115		1.12193748	1.4335495	-0.31161202
 	 	 	 	 	 	 	 	 	-2.02972595	0.69852065	-2.7282466	-1.0972239	-1.0550119	
 	 	 	 	 	 	 	 	 	0.25124323	0.658088515	-0.406845285	1.041335665	1.06607295	-0.0247372850000001
 	 	 	 	 	 	 	 	 	-5.5117841	-2.343073		-6.9685205	-6.79225575	
 	 	 	 	 	 	 	 	 	-1.9149781	-4.03568915		0.95352935	0.5448314665	0.4086978835
 	 	 	 	 	 	 	 	 	-1.68055075	-0.677034315	-1.003516435	5.760062	5.3905103	0.3695517
 	 	 	 	 	 	 	 	 	-5.71413975	-5.61387655		2.7212298	1.60270495	1.11852485
 	 	 	 	 	 	 	 	 	-0.30207171	-2.55777625	2.25570454	1.3698284	2.1595949	-0.7897665
 	 	 	 	 	 	 	 	 	0.632031325	1.8365851	-1.204553775	4.15641295	4.1457938	0.0106191500000001
 	 	 	 	 	 	 	 	 	-5.8360855	-5.65982085		5.58068	5.1972115	0.3834685
 	 	 	 	 	 	 	 	 	-7.04311565	-6.86685155		1.0153462	-2.6264849	3.6418311
 	 	 	 	 	 	 	 	 	-1.0102523	-0.21524724	-0.79500506	-2.76768615	-6.5168718	
 	 	 	 	 	 	 	 	 	-2.97195495	-2.0842617		-5.9000246	-7.2997615	
 	 	 	 	 	 	 	 	 	0.037410421	0.1492822	-0.111871779	-4.0131555	-6.71861	
 	 	 	 	 	 	 	 	 	-5.82122565	-5.64496075		1.9499904	2.3138708	-0.3638804
 	 	 	 	 	 	 	 	 	-5.76991425	-4.0086868		1.7522817	1.69152935	0.0607523499999998
 	 	 	 	 	 	 	 	 	-0.80724315	3.05707035	-3.8643135	3.43859625	1.8232225	1.61537375
 	 	 	 	 	 	 	 	 	-2.89229655	-4.1970477		-0.875659325	0.18410922	-1.059768545
 	 	 	 	 	 	 	 	 	-6.12796165	-5.95169675		-5.6984079	-5.52214315	
 	 	 	 	 	 	 	 	 	2.8971895	3.53354155	-0.63635205	-6.7779705	-6.60170585	
 	 	 	 	 	 	 	 	 	-2.9056545	-3.55131785		-4.75136105	-5.6510983	
 	 	 	 	 	 	 	 	 	-2.54599545	-3.4837837		-4.97133615	-2.26113035	
 	 	 	 	 	 	 	 	 	-6.73710875	-6.56084415		-6.41104325	-6.81077925	
 	 	 	 	 	 	 	 	 	-6.63931765	1.25119265	-7.8905103	-4.0755135	-5.85269385	
 	 	 	 	 	 	 	 	 	-6.37630115	-6.276038		-3.55329535	-5.0104239	
 	 	 	 	 	 	 	 	 	-3.86807545	-6.89650615		-2.52498715	0.5636433	-3.08863045
 	 	 	 	 	 	 	 	 	-7.041342	-6.420593		-0.024281415	0.882250025	-0.90653144
 	 	 	 	 	 	 	 	 	-4.5056206	-4.86835715		7.67149885	7.4122245	0.259274350000001
 	 	 	 	 	 	 	 	 	-1.5233478	-4.20420575		-7.23076155	-7.054497	
 	 	 	 	 	 	 	 	 	-6.3316634	-6.15539835		1.7184663	2.757345	-1.0388787
 	 	 	 	 	 	 	 	 	0.0232926	1.56892175	-1.54562915	-6.8430252	-5.7982782	
 	 	 	 	 	 	 	 	 	-0.11804772	0.572230055	-0.690277775	0.135449206	0.13573985	-0.000290644000000007
 	 	 	 	 	 	 	 	 	-0.1496990765	0.124667085	-0.2743661615	0.93908175	1.35264687	-0.41356512
 	 	 	 	 	 	 	 	 	-0.57167572	0.8638877	-1.43556342	1.2575038	1.49564945	-0.23814565
 	 	 	 	 	 	 	 	 	-0.525186065	0.9105481	-1.435734165	-2.7458531	-1.35885655	
 	 	 	 	 	 	 	 	 	-5.67961525	-5.0033505		-1.6542245	-5.82817935	
 	 	 	 	 	 	 	 	 	-2.84229115	-6.4717435		-4.6258165	-4.44955185	
 	 	 	 	 	 	 	 	 	-2.53812185	-5.52056335		-4.29227185	-4.11600735	
 	 	 	 	 	 	 	 	 	-1.94093715	-4.96083125		-4.66129335	-6.29799605	
 	 	 	 	 	 	 	 	 	-6.18875335	-6.0884902		-5.7865455	-5.0342797	
 	 	 	 	 	 	 	 	 	-0.56049146	-1.4967099	0.93621844	3.30999705	4.7678373	-1.45784025
 	 	 	 	 	 	 	 	 	2.1934587	2.515409	-0.3219503	-0.61237352	-0.29277384	-0.31959968
 	 	 	 	 	 	 	 	 	1.9693126	2.36403935	-0.39472675	-6.9890015	-6.8127368	
 	 	 	 	 	 	 	 	 	-6.79953695	-6.62327215		2.92425915	2.5733845	0.35087465
 	 	 	 	 	 	 	 	 	6.3521915	6.6279235	-0.275732	10.976525	9.889388	1.087137
 	 	 	 	 	 	 	 	 	1.7678726	3.01720795	-1.24933535	4.9671287	5.2833527	-0.316224
 	 	 	 	 	 	 	 	 	-3.3911941	-2.0992667		-1.29558075	-5.7925728	
 	 	 	 	 	 	 	 	 	0.750989815	0.16133933	0.589650485	2.0870368	1.02346225	1.06357455
 	 	 	 	 	 	 	 	 	2.53885585	4.78752515	-2.2486693	3.5199541	4.0246207	-0.5046666
 	 	 	 	 	 	 	 	 	-0.40920738	1.83252285	-2.24173023	5.2329698	6.1490818	-0.916112000000001
 	 	 	 	 	 	 	 	 	-2.1189586	-3.78360585		0.3512426	0.0224055	0.3288371
 	 	 	 	 	 	 	 	 	0.172803085	2.68890185	-2.516098765	-1.25686675	-1.38589635	
 	 	 	 	 	 	 	 	 	-7.22665405	-7.6263908		0.99933747	2.71259145	-1.71325398
 	 	 	 	 	 	 	 	 	0.83007578	1.5516092	-0.72153342	2.1632731	2.8000513	-0.6367782
 	 	 	 	 	 	 	 	 	2.58799745	2.6731498	-0.0851523500000004	-3.51377905	-4.58022775	
 	 	 	 	 	 	 	 	 	1.5272345	1.140422935	0.386811565	3.35180615	2.80699145	0.5448147
 	 	 	 	 	 	 	 	 	0.140537335	2.78120115	-2.640663815	1.04019859	3.36034725	-2.32014866
 	 	 	 	 	 	 	 	 	-1.44072545	-2.75310065		2.00790225	2.58103635	-0.5731341
 	 	 	 	 	 	 	 	 	-0.408594185	-4.7499919	4.341397715	2.9249089	4.2139789	-1.28907
 	 	 	 	 	 	 	 	 	-1.24884498	-4.53926155		3.6886623	5.29668615	-1.60802385
 	 	 	 	 	 	 	 	 	-4.79998335	-4.6237185		2.14847575	3.24184035	-1.0933646
 	 	 	 	 	 	 	 	 	-4.9854773	-3.07224685		1.22642935	2.0847883	-0.85835895
 	 	 	 	 	 	 	 	 	0.469616505	-4.73686165	5.206478155	-1.4336886	2.0380198	-3.4717084
 	 	 	 	 	 	 	 	 	-4.7454665	-4.56920215		4.2514386	3.945253	0.3061856
 	 	 	 	 	 	 	 	 	0.66526963	5.5384977	-4.87322807	-5.28889365	-6.5571134	
 	 	 	 	 	 	 	 	 	-4.21255205	-4.90477015		1.000728175	2.28371455	-1.282986375
 	 	 	 	 	 	 	 	 	-2.52304655	-4.32646095		-6.14518595	-6.544923	
 	 	 	 	 	 	 	 	 	-0.88990711	2.9708391	-3.86074621	2.73828215	3.1374981	-0.39921595
 	 	 	 	 	 	 	 	 	-3.9924325	-1.7179692		1.52751595	3.39478445	-1.8672685
 	 	 	 	 	 	 	 	 	2.7073939	-1.88595603	4.59334993	1.3899846	0.831524795	0.558459805
 	 	 	 	 	 	 	 	 	1.14236405	1.82110405	-0.67874	-7.06358235	-7.46331935	
 	 	 	 	 	 	 	 	 	-4.75398335	-5.6537204		1.74074655	1.66464115	0.0761053999999999
 	 	 	 	 	 	 	 	 	-0.123918683	-8.02728635	7.903367667	-1.75830165	-4.45127045	
 	 	 	 	 	 	 	 	 	-0.0406637125	0.39002669	-0.4306904025	0.1621793	2.13354845	-1.97136915
 	 	 	 	 	 	 	 	 	2.2365899	1.8164931	0.4200968	2.8701762	4.01227485	-1.14209865
 	 	 	 	 	 	 	 	 	2.1030915	1.8175908	0.2855007	-7.6075927	-7.431328	
 	 	 	 	 	 	 	 	 	6.0831735	3.4560213	2.6271522	-2.5519283	-4.820148	
 	 	 	 	 	 	 	 	 	-4.43460795	-3.10634005		-5.46987605	-6.4048076	
 	 	 	 	 	 	 	 	 	-4.6164295	-2.9867195		-2.9437717	-1.37453892	
 	 	 	 	 	 	 	 	 	1.7604082	3.5607867	-1.8003785	3.56696125	2.82769205	0.7392692
 	 	 	 	 	 	 	 	 	-0.955707165	1.39339715	-2.349104315	1.55505835	0.39660576	1.15845259
 	 	 	 	 	 	 	 	 	-2.9943318	-6.9457125		-7.11368425	-6.93741965	
 	 	 	 	 	 	 	 	 	-2.45261685	-3.742795		0.276128765	-0.47340908	0.749537845
 	 	 	 	 	 	 	 	 	-0.60276756	-1.30846915	0.70570159	3.17951185	1.6574942	1.52201765
 	 	 	 	 	 	 	 	 	2.28145395	-3.1945838	5.47603775	-4.0405066	-2.2866029	
